episode,episode time,episode_reward,running_reward,steps_done
656,4.720206178724766,105.0,87.78,153173
657,8.394790943711996,168.0,136.29,153513
658,1.9670784967020154,63.0,69.09,153594
659,4.7637488739565015,105.0,80.85,153792
660,7.278650115244091,252.0,234.15,154083
661,3.708981717005372,105.0,98.7,154230
662,5.1583833415061235,84.0,72.03,154432
663,6.474258259870112,84.0,65.73,154693
664,4.059674105606973,168.0,114.87,154857
665,0.4919744934886694,21.0,105.84,154878
666,7.240465450100601,105.0,95.34,155167
667,6.528964322060347,168.0,135.66,155427
668,5.161360036581755,126.0,98.7,155636
669,8.808255536481738,168.0,154.77,155986
670,8.128552122041583,126.0,118.65,156312
671,6.526003649458289,147.0,107.52,156573
672,8.543368538841605,189.0,189.0,156916
673,8.863582042045891,252.0,239.4,157270
674,0.4940265407785773,0.0,191.52,157293
675,1.4837246481329203,0.0,47.88,157353
676,9.778119722381234,189.0,175.56,157741
677,5.3109331503510475,105.0,62.16,157951
678,1.305721933953464,21.0,49.98,158011
679,1.8699864577502012,42.0,18.06,158085
680,4.528096227906644,63.0,48.09,158267
681,5.097051180899143,63.0,48.3,158471
682,6.210575493983924,168.0,138.39,158722
683,8.207587821409106,147.0,141.12,159046
684,3.1081167347729206,63.0,58.59,159173
685,3.5139810740947723,126.0,89.25,159316
686,4.969463008455932,126.0,82.11,159513
687,3.4232424115762115,84.0,78.75,159648
688,5.208147245459259,63.0,45.15,159859
689,4.678754459135234,105.0,81.48,160046
690,3.306455343030393,42.0,35.28,160177
691,5.012315603904426,168.0,117.39,160380
692,8.263504690490663,210.0,195.09,160716
693,5.04219872225076,147.0,114.24,160923
694,5.692517255432904,63.0,60.27,161149
695,6.405919125303626,105.0,81.48,161399
696,8.06048029102385,147.0,147.0,161723
697,9.266209128312767,210.0,174.09,162091
698,8.865799409337342,147.0,110.46,162447
699,0.38734385278075933,0.0,93.66,162466
700,12.919545901939273,210.0,210.0,162979
701,10.436323201283813,126.0,98.7,163396
702,5.3274123733863235,126.0,115.29,163602
703,4.357278499752283,42.0,40.53,163774
704,6.116514466702938,189.0,171.15,164029
705,7.298256457783282,210.0,185.43,164313
706,5.377808646298945,126.0,101.64,164524
707,0.6402964806184173,0.0,85.89,164549
708,6.114622506313026,147.0,122.01,164790
709,7.3192533273249865,63.0,59.64,165074
710,4.910506582818925,147.0,88.62,165271
711,1.4126695077866316,0.0,56.07,165325
712,6.774667420424521,147.0,119.49,165599
713,7.386604448780417,210.0,191.94,165898
714,6.636140489950776,84.0,70.77,166158
715,5.900229142047465,126.0,80.85,166391
716,4.733687494881451,147.0,114.24,166585
717,0.6107478737831116,0.0,93.24,166608
718,12.55712345521897,210.0,202.23,167109
719,6.20445965602994,126.0,110.46,167352
720,4.813459204509854,168.0,153.51,167544
721,9.025588898919523,168.0,135.45,167901
722,7.749744098633528,126.0,85.05,168207
723,8.720577471889555,210.0,179.76,168548
724,4.824649350717664,84.0,82.74,168735
725,1.3670608093962073,21.0,44.52,168791
726,2.5315707717090845,84.0,54.39,168890
727,6.089247586205602,84.0,61.53,169139
728,2.320997436530888,42.0,30.87,169228
729,6.315983993932605,168.0,152.04,169476
730,7.85355191025883,210.0,186.27,169798
731,0.5132902599871159,0.0,154.35,169818
732,4.88043368794024,147.0,115.71,170011
733,10.492278462275863,294.0,285.39,170432
734,8.008435337804258,147.0,127.47,170759
735,4.681817320175469,63.0,57.33,170951
736,5.366173380985856,105.0,79.38,171164
737,4.455652464181185,63.0,27.93,171342
738,6.884583769366145,147.0,119.28,171619
739,7.71428145468235,189.0,162.54,171932
740,7.781578672118485,231.0,218.61,172220
741,2.0471464972943068,63.0,71.61,172301
742,4.754804233089089,147.0,126.21,172491
743,1.0899988543242216,0.0,82.11,172534
744,6.10089713241905,147.0,113.4,172799
745,6.445521527901292,105.0,96.6,173058
746,5.872091786004603,126.0,94.29,173297
747,7.9011691231280565,168.0,124.95,173613
748,7.249211890622973,168.0,110.04,173903
749,7.258379286155105,189.0,164.43,174191
750,1.0944310389459133,21.0,111.72,174235
751,5.603157073259354,63.0,54.81,174457
752,5.566832207143307,147.0,118.02,174681
753,5.995387263596058,126.0,91.77,174925
754,7.709537450224161,189.0,157.5,175236
755,6.495783995836973,126.0,126.0,175498
756,5.374678818508983,126.0,89.88,175705
757,5.834634588100016,189.0,129.57,175934
758,1.7124376511201262,63.0,71.4,176001
759,5.708137798123062,63.0,49.14,176229
760,4.8147155195474625,168.0,123.27,176422
761,9.754091677255929,210.0,186.69,176812
762,5.972271325998008,126.0,91.98,177048
763,7.072356339544058,126.0,108.15,177323
764,9.653247916139662,210.0,200.34,177706
765,7.091359309852123,189.0,145.11,177981
766,2.6070440346375108,42.0,29.61,178098
767,3.13881210424006,84.0,41.37,178224
768,3.029865494929254,105.0,71.19,178346
769,4.500014523975551,42.0,34.23,178521
770,8.370672764256597,105.0,95.13,178848
771,4.588793301023543,84.0,48.51,179027
772,6.394419451244175,168.0,138.18,179285
773,11.316710151731968,336.0,291.27,179734
774,5.321888232603669,105.0,100.59,179950
775,2.4232413144782186,42.0,26.25,180047
776,6.96645896602422,189.0,169.26,180326
777,5.468855423852801,147.0,93.03,180543
778,3.680649522691965,84.0,65.94,180686
779,8.988875635899603,210.0,204.75,181047
780,6.990031129680574,147.0,124.53,181328
781,1.2157708453014493,42.0,79.17,181377
782,8.385880663990974,189.0,158.76,181718
783,5.7670777682214975,105.0,91.77,181949
784,6.304328034631908,147.0,117.18,182207
785,3.667356542311609,21.0,17.22,182352
786,3.005246501415968,63.0,39.48,182470
787,2.2461742414161563,21.0,24.78,182559
788,6.483881026506424,189.0,165.9,182817
789,8.71837148629129,105.0,74.76,183153
790,6.355591677129269,147.0,139.02,183406
791,8.000908361747861,147.0,118.02,183722
792,7.467911893501878,231.0,222.81,184012
793,2.2326033879071474,84.0,79.38,184099
794,5.79376610275358,126.0,103.74,184332
795,6.115404654294252,84.0,65.31,184571
796,3.0532466787844896,126.0,79.17,184697
797,6.57970305159688,105.0,89.88,184952
798,3.045009806752205,84.0,39.9,185069
799,3.016776503995061,63.0,34.86,185190
800,9.309310911223292,189.0,156.66,185564
801,5.581906619481742,105.0,95.34,185775
802,8.270637449808419,147.0,146.16,186098
803,8.88693152461201,126.0,107.1,186440
804,2.2927177753299475,42.0,46.41,186528
805,5.716174710541964,126.0,99.75,186759
806,7.664393565617502,105.0,86.31,187064
807,7.832857986912131,147.0,132.09,187377
808,7.30236498080194,168.0,168.0,187665
809,6.080904393456876,126.0,107.73,187909
810,0.6009577242657542,21.0,90.3,187934
811,5.448676273226738,105.0,96.81,188152
812,10.362720653414726,231.0,206.22,188557
813,9.603251153603196,231.0,200.13,188934
814,8.989385538734496,168.0,156.03,189301
815,1.1275041606277227,21.0,100.8,189345
816,8.051449375227094,189.0,170.1,189666
817,7.584401873871684,210.0,167.16,189971
818,3.802363220602274,84.0,60.06,190119
819,6.465970755554736,105.0,77.91,190375
820,5.8240738762542605,168.0,131.67,190601
821,10.518704797141254,231.0,202.44,191014
822,2.9807501593604684,63.0,35.07,191134
823,4.953278427012265,126.0,117.39,191336
824,7.7765593733638525,147.0,124.95,191644
825,1.5894986251369119,42.0,63.63,191710
826,7.066174041479826,210.0,200.55,191988
827,7.6258802860975266,126.0,103.95,192292
828,5.931479375809431,168.0,123.9,192533
829,6.836278295144439,126.0,95.55,192799
830,4.47604572866112,126.0,117.6,192979
831,5.89755832310766,168.0,126.63,193206
832,7.937514755874872,231.0,213.15,193533
833,0.20965947955846786,0.0,196.14,193543
834,4.460703508928418,84.0,76.23,193725
835,13.389757635071874,294.0,280.77,194255
836,6.533384097740054,147.0,117.6,194513
837,6.809647319838405,105.0,70.98,194779
838,6.690084812231362,147.0,144.9,195040
839,6.784656804986298,168.0,145.53,195304
840,7.854619369842112,168.0,161.07,195614
841,5.1150969779118896,147.0,88.83,195820
842,7.944169238209724,189.0,141.54,196128
843,7.260349001735449,147.0,138.6,196428
844,6.191440206952393,147.0,135.03,196671
845,5.8287171218544245,63.0,57.54,196900
846,8.54840150848031,189.0,182.91,197230
847,4.70528888143599,84.0,48.93,197415
848,8.782873399555683,168.0,149.31,197773
849,9.166070943698287,210.0,185.85,198138
850,5.207841860130429,168.0,139.44,198351
851,4.572060325182974,84.0,77.91,198532
852,6.500056496821344,168.0,150.15,198788
853,10.7858383115381,231.0,201.6,199222
854,9.208783997222781,294.0,262.29,199593
855,1.4470652174204588,0.0,131.46,199647
856,8.409528076648712,252.0,219.66,199987
857,3.4240302704274654,105.0,75.81,200122
858,4.532172174192965,84.0,69.09,200304
859,0.7608590181916952,0.0,55.44,200334
860,7.506238923408091,189.0,160.86,200638
861,7.930623257532716,105.0,71.82,200963
862,4.692511141300201,147.0,126.21,201155
863,4.6146961553022265,105.0,80.01,201340
864,10.464005330577493,294.0,262.71,201758
865,5.89735696837306,84.0,84.0,201990
866,8.084339058957994,168.0,139.44,202310
867,5.788309062831104,63.0,58.17,202540
868,9.707497778348625,210.0,191.1,202925
869,7.013640349730849,147.0,146.58,203200
870,7.35782278701663,126.0,118.65,203491
871,4.656895723193884,126.0,101.01,203676
872,7.196164799854159,126.0,106.68,203967
873,7.139554618857801,210.0,179.55,204245
874,7.809330376796424,189.0,150.99,204549
875,5.307393486611545,105.0,82.95,204760
876,6.836196304298937,168.0,144.48,205031
877,8.503969664685428,168.0,130.2,205372
878,3.5970286363735795,126.0,84.63,205516
879,3.5852101668715477,42.0,36.12,205656
880,4.756570679135621,84.0,54.18,205852
881,7.391445060260594,147.0,122.01,206147
882,8.136485177092254,252.0,225.75,206467
883,0.7247581984847784,21.0,173.04,206496
884,8.54737857915461,189.0,189.0,206832
885,4.8931376170367,84.0,69.3,207029
886,9.746796824969351,252.0,198.87,207418
887,5.9870410189032555,105.0,96.6,207656
888,8.33538173045963,231.0,214.62,207991
889,1.6441323226317763,63.0,107.94,208056
890,7.223063156940043,168.0,130.83,208342
891,3.039901058189571,126.0,73.29,208459
892,10.898174989037216,252.0,228.48,208895
893,6.333111489191651,168.0,159.6,209150
894,5.488745302893221,84.0,74.34,209372
895,0.6528290780261159,0.0,58.59,209398
896,4.522068664431572,105.0,82.74,209580
897,4.783006095327437,126.0,114.45,209772
898,7.468136473558843,168.0,159.18,210068
899,7.996608859859407,126.0,67.83,210382
900,5.663117374293506,84.0,45.15,210605
901,1.6050172038376331,84.0,59.85,210670
902,8.836463978514075,42.0,26.88,211022
903,5.685688802972436,168.0,140.07,211250
904,7.938479944132268,210.0,210.0,211571
905,5.315041643567383,105.0,73.29,211782
906,4.847041607834399,126.0,103.53,211976
907,5.959715005010366,126.0,110.46,212225
908,7.354932703077793,189.0,189.0,212515
909,2.0183293586596847,0.0,30.24,212600
910,0.6057000299915671,0.0,0.0,212625
911,6.408005945384502,42.0,41.37,212885
912,6.447502608411014,231.0,191.73,213141
913,0.5380300963297486,0.0,158.13,213162
914,11.754464782774448,315.0,294.21,213634
915,3.607146696187556,147.0,116.34,213772
916,5.91440562158823,147.0,112.14,214002
917,4.381913183256984,63.0,49.35,214179
918,6.209258581511676,105.0,96.18,214427
919,4.494484398514032,84.0,60.48,214609
920,8.084827814251184,189.0,183.96,214935
921,9.908612300641835,273.0,245.28,215325
922,5.891225224360824,147.0,117.6,215555
923,3.322028450667858,21.0,10.29,215688
924,10.900623294524848,189.0,189.0,216106
925,7.370510020293295,126.0,110.67,216398
926,5.052901712246239,84.0,84.0,216604
927,1.5595484469085932,0.0,32.76,216666
928,4.874474864453077,189.0,137.97,216859
929,11.877629367634654,231.0,223.23,217332
930,0.5293558333069086,21.0,183.75,217354
931,3.1581010669469833,126.0,67.41,217478
932,5.173574225977063,189.0,152.46,217676
933,0.232351278886199,0.0,144.06,217685
934,1.360924202017486,0.0,67.41,217741
935,11.152026229538023,210.0,200.55,218182
936,6.122457042336464,168.0,140.07,218426
937,7.910652845166624,126.0,111.51,218747
938,1.541125283576548,0.0,51.66,218805
939,5.759435393847525,126.0,119.7,219029
940,11.316637647338212,336.0,299.25,219477
941,6.961931959725916,189.0,166.53,219752
942,1.3966583088040352,21.0,90.09,219809
943,0.9103784561157227,21.0,29.82,219846
944,7.020130247808993,189.0,157.71,220124
945,9.391293202526867,147.0,123.48,220489
946,7.1219771057367325,84.0,63.21,220769
947,3.620132628828287,63.0,40.95,220910
948,5.591973142698407,126.0,95.55,221140
949,8.473606146872044,189.0,163.8,221473
950,3.0253245951607823,84.0,70.35,221597
951,4.501869673840702,63.0,46.83,221776
952,15.765169899910688,420.0,410.34,222394
953,5.254096050746739,126.0,103.95,222605
954,5.953825485892594,168.0,110.67,222849
955,1.3311181711032987,21.0,65.73,222901
956,7.929993664845824,168.0,137.55,223213
957,3.1946425773203373,42.0,23.94,223340
958,2.678048864006996,0.0,0.0,223445
959,1.8472998570650816,21.0,13.02,223519
960,15.696280431002378,420.0,389.13,224138
961,10.312293408438563,273.0,227.85,224554
962,1.8138686837628484,21.0,85.26,224627
963,0.6141994521021843,0.0,17.64,224654
964,7.749696562066674,210.0,187.95,224964
965,13.65547583065927,294.0,262.29,225501
966,6.0966970240697265,105.0,87.36,225743
967,1.7110828664153814,0.0,32.34,225810
968,7.244215753860772,126.0,116.13,226097
969,5.721535057760775,147.0,103.95,226328
970,1.432574293576181,63.0,70.35,226393
971,7.3521168529987335,84.0,84.0,226686
972,3.751745430752635,189.0,127.68,226831
973,10.029822690412402,63.0,50.19,227228
974,9.393361363559961,147.0,147.0,227598
975,7.179538380354643,189.0,146.16,227871
976,9.006012760102749,210.0,208.74,228226
977,9.306469203904271,231.0,206.01,228598
978,4.068155718035996,147.0,95.34,228760
979,4.4256735518574715,126.0,96.81,228934
980,6.638910743407905,210.0,181.86,229192
981,4.414037280716002,105.0,59.22,229370
982,3.149907181970775,84.0,60.06,229492
983,4.651649294421077,126.0,86.73,229675
984,5.72935610730201,105.0,78.75,229903
985,8.880510771647096,231.0,177.66,230260
986,11.147416377440095,210.0,175.98,230695
987,5.77723496966064,126.0,111.09,230927
988,7.753474382683635,210.0,196.35,231233
989,7.1102730659767985,168.0,130.83,231523
990,6.534441535361111,105.0,94.08,231782
991,5.278816283680499,126.0,104.79,231989
992,8.59511685371399,168.0,168.0,232332
993,8.659701155498624,126.0,126.0,232672
994,8.707518544979393,210.0,182.91,233023
995,6.599522457458079,105.0,90.09,233280
996,6.9983722204342484,189.0,181.44,233567
997,6.072973204776645,63.0,50.61,233810
998,3.0001133028417826,42.0,30.24,233931
999,7.223400198854506,147.0,124.53,234221
1000,8.810302494093776,147.0,114.66,234576
1001,9.627404125407338,231.0,191.94,234962
1002,8.059831428341568,147.0,105.84,235282
1003,6.845534537918866,84.0,74.34,235551
1004,5.593469786457717,147.0,125.16,235773
1005,1.432855169288814,0.0,65.73,235829
1006,0.6639514723792672,0.0,29.4,235855
1007,5.50569792278111,126.0,70.56,236076
1008,4.903004515916109,126.0,96.39,236271
1009,6.411610146984458,147.0,143.01,236522
1010,7.971412277780473,147.0,139.02,236842
1011,7.0125823160633445,21.0,21.0,237118
1012,11.359776601195335,189.0,189.0,237568
1013,3.6367454193532467,63.0,48.93,237717
1014,6.008324996568263,168.0,154.98,237962
1015,5.281703340820968,147.0,115.71,238173
1016,7.294512231834233,126.0,118.23,238461
1017,6.183730978518724,105.0,93.66,238701
1018,4.093061720021069,63.0,32.34,238858
1019,4.153828733600676,84.0,59.85,239022
1020,4.833174386061728,210.0,143.85,239213
1021,5.554127521812916,63.0,40.95,239439
1022,3.991872997954488,63.0,29.61,239594
1023,2.7011859295889735,84.0,42.0,239699
1024,9.41213898640126,294.0,257.67,240071
1025,5.817036317661405,105.0,77.91,240300
1026,2.5822673002257943,21.0,12.6,240401
1027,9.186268172226846,210.0,178.5,240774
1028,5.4464162196964025,105.0,66.36,240988
1029,6.6916333213448524,189.0,176.4,241247
1030,8.189374924637377,126.0,113.61,241577
1031,9.676199530251324,189.0,189.0,241965
1032,7.7960134437307715,189.0,181.02,242285
1033,5.777253166772425,42.0,19.53,242510
1034,4.415840565226972,147.0,90.93,242689
1035,4.6105360155925155,147.0,108.15,242875
1036,6.919385839253664,189.0,158.55,243150
1037,8.536349585279822,189.0,149.73,243494
1038,7.503530293703079,147.0,129.36,243783
1039,4.85685617569834,84.0,59.64,243985
1040,10.309766150079668,231.0,223.65,244391
1041,4.557194299064577,147.0,121.38,244571
1042,6.766309556551278,210.0,159.18,244842
1043,5.32672880217433,126.0,89.88,245053
1044,10.534970159642398,294.0,258.93,245461
1045,8.487102087587118,168.0,166.11,245802
1046,4.318757520988584,63.0,35.07,245972
1047,3.8364679915830493,84.0,63.84,246124
1048,9.414743480272591,231.0,203.49,246503
1049,1.1180271850898862,42.0,131.25,246548
1050,7.563614076003432,168.0,156.66,246846
1051,0.8751264130696654,0.0,105.21,246882
1052,5.34276513941586,168.0,128.73,247090
1053,7.655777209438384,168.0,140.91,247393
1054,8.224388900212944,210.0,173.25,247715
1055,7.263697614893317,126.0,89.46,248002
1056,11.205413904972374,336.0,270.9,248447
1057,5.0383059196174145,63.0,63.0,248643
1058,3.4963642340153456,0.0,0.0,248785
1059,2.8955903640016913,42.0,27.09,248899
1060,7.824045022018254,189.0,172.41,249208
1061,1.5994672272354364,42.0,86.1,249271
1062,8.538236304186285,189.0,173.04,249608
1063,8.693756779655814,210.0,200.55,249963
1064,5.815756523050368,168.0,122.85,250191
1065,4.56386011838913,21.0,9.45,250370
1066,2.1159975277259946,21.0,13.86,250456
1067,6.397372525185347,126.0,111.09,250711
1068,8.423190539702773,273.0,253.89,251048
1069,7.065514795482159,168.0,141.54,251328
1070,5.6341821094974875,63.0,59.01,251555
1071,8.074063571169972,63.0,48.3,251889
1072,5.308582549914718,210.0,186.69,252098
1073,5.820890828035772,63.0,45.78,252327
1074,8.796524342149496,168.0,161.91,252670
1075,7.633019095286727,189.0,151.41,252973
1076,6.2917043305933475,126.0,108.36,253217
1077,10.066245678812265,231.0,206.43,253624
1078,7.749910742044449,189.0,179.34,253936
1079,9.378061636351049,84.0,62.16,254311
1080,8.961450949311256,189.0,189.0,254665
1081,9.319279251620173,84.0,55.86,255038
1082,1.4266503062099218,0.0,31.5,255097
1083,5.719708523713052,126.0,97.02,255336
1084,6.876529077999294,189.0,173.88,255615
1085,9.116661198437214,189.0,189.0,255975
1086,2.6806407161056995,21.0,3.78,256082
1087,3.675987142138183,84.0,73.08,256233
1088,9.992233521305025,336.0,300.72,256636
1089,5.537193811498582,105.0,85.05,256860
1090,8.735623647458851,189.0,173.67,257201
1091,1.7942099059000611,63.0,73.5,257277
1092,14.760899440385401,315.0,299.25,257863
1093,4.765718570910394,126.0,110.88,258049
1094,7.26835542358458,168.0,148.26,258336
1095,3.0248447889462113,63.0,39.9,258454
1096,6.311588733457029,189.0,154.98,258700
1097,6.05580297857523,84.0,55.65,258939
1098,7.200523920357227,147.0,132.3,259230
1099,3.987705987878144,42.0,14.28,259387
1100,9.394229490309954,273.0,239.61,259754
1101,7.035821937955916,168.0,151.2,260028
1102,6.084015526808798,189.0,155.61,260270
1103,2.287527970969677,63.0,38.22,260366
